Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_proj_2het_group1-group2_process5_05-6-25	Run 5	-3691.80	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(7.56254, 0.01, 0.68595, 0.07186, 1.30449, 0.00e+00, 0.00e+00, 6.1116, 5.84213, 0.1927, 2.35009, 1.98537, 0.72424, 0.00e+00, 0.00e+00, 15.0, 0.0008, 0.27412)	62388.07249732736
output_proj_2het_group1-group2_process5_05-6-25	Run 6	-4003.80	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.01, 0.2884, 0.03924, 69.72628, 2.74797, 15.0, 8.17218, 0.00e+00, 0.27165, 3.62277, 3.82827, 2.02398, 0.00e+00, 3.48453, 0.19233, 0.63711, 0.72427)	34351.024345049824
output_proj_2het_group1-group2_process5_05-6-25	Run 3	-4111.46	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.99995, 14.27165, 0.69274, 0.1517, 14.48159, 15.0, 0.00e+00, 0.00e+00, 5.57102, 0.44221, 6.1252, 7.34175, 14.088, 0.001, 9.00521, 0.00e+00, 0.11843, 0.44676)	19619.300084883766
output_proj_2het_group1-group3_process7_05-6-25	Run 3	-2665.98	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.13168, 1.0, 0.47563, 0.28458, 68.52585, 3.43933, 0.00e+00, 0.07221, 3.62679, 0.54309, 6.73845, 9.11057, 11.32585, 0.22358, 15.0, 0.001, 0.06741, 0.4263)	17481.415281050096
output_proj_2het_group1-group3_process7_05-6-25	Run 2	-2958.69	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.03068, 200.0, 0.19709, 0.13763, 39.16515, 0.38759, 9.30626, 6.58958, 0.00e+00, 0.62921, 6.83673, 10.1551, 13.17518, 0.16396, 15.0, 0.00e+00, 0.83695, 0.43637)	16787.783345339092
output_proj_2het_group1-group3_process7_05-6-25	Run 6	-3252.02	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.64554, 133.57052, 1.34074, 20.77051, 17.98102, 2.71993, 0.00e+00, 2.99384, 0.01066, 0.01091, 6.19506, 200.0, 14.05111, 0.00e+00, 0.00e+00, 15.0, 0.36608, 0.5002)	6630.653734992919
output_proj_2het_group1-group3_process7_05-6-25	Run 4	-3991.20	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.63934, 0.4206, 1.23471, 0.18863, 8.45162, 0.00e+00, 3.58583, 2.17972, 10.68148, 0.67301, 7.16596, 14.2826, 0.16443, 15.0, 0.00e+00, 0.00e+00, 0.69966, 0.59019)	14646.882453348095
output_proj_2het_group1-group3_process7_05-6-25	Run 1	-4525.08	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(4.29968, 0.2885, 7.69735, 0.09542, 80.27892, 15.0, 5.02845, 0.00e+00, 4.64817, 0.92335, 10.97143, 14.592, 5.60696, 0.00e+00, 2.34881, 0.00e+00, 0.06057, 0.48511)	10754.462009528326
output_proj_2het_group1-group2_process3_05-6-25	Run 4	-2483.47	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.21385, 94.91313, 0.89305, 0.73399, 24.18443, 0.00e+00, 3.21101, 1.25615, 0.00e+00, 1.06875, 15.38077, 18.7321, 7.59614, 0.09286, 12.27358, 0.001, 0.90374, 0.4078)	8009.738033250477
output_proj_2het_group1-group2_process3_05-6-25	Run 3	-2922.79	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.0355, 200.0, 0.41595, 0.40853, 92.89463, 1.93e-21, 0.00785, 1.16761, 3.39652, 0.5289, 7.85656, 7.96185, 0.21442, 2.69e-21, 2.28e-21, 15.0, 0.15279, 0.43692)	19959.581855851196
output_proj_2het_group1-group2_process3_05-6-25	Run 6	-3108.76	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.56678, 54.46306, 1.17127, 14.5121, 13.58571, 0.00e+00, 0.05106, 1.06399, 0.001, 0.02448, 17.85011, 200.0, 0.00e+00, 15.0, 2.85436, 0.00e+00, 0.75399, 0.60147)	8663.908292147926
output_proj_2het_group1-group2_process3_05-6-25	Run 7	-3178.59	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.0, 200.0, 1.09703, 16.84035, 16.45637, 1.18718, 0.00e+00, 0.00e+00, 0.00e+00, 0.02425, 200.0, 64.65954, 0.00e+00, 3.37465, 14.75686, 0.63804, 0.39252, 0.52533)	7193.819597434142
output_proj_2het_group1-group2_process3_05-6-25	Run 2	-3179.04	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.86504, 200.0, 1.0513, 18.97296, 14.33816, 0.98725, 0.00e+00, 0.00e+00, 0.001, 0.06387, 13.78897, 125.63006, 0.80196, 0.00e+00, 0.58001, 9.15763, 0.43662, 0.58171)	7455.144455974586
output_proj_2het_group1-group4_process5_05-6-25	Run 1	-3170.01	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.06344, 0.83313, 3.0889, 1.00001, 104.63668, 0.00e+00, 15.0, 0.59122, 0.00e+00, 0.02226, 200.0, 1.28625, 12.19469, 0.00e+00, 0.00e+00, 0.00e+00, 0.45254, 0.56558)	6965.547371453254
output_proj_2het_group1-group4_process5_05-6-25	Run 2	-3278.72	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(22.48253, 200.0, 1.61969, 0.32839, 62.04659, 5.50666, 0.11922, 4.00e-15, 1.30232, 0.71656, 16.52261, 23.77791, 1.58985, 0.001, 2.45e-14, 7.16e-14, 0.297, 0.59466)	7579.168658508222
output_proj_2het_group1-group4_process5_05-6-25	Run 8	-3544.44	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(12.31375, 0.89811, 2.00951, 0.03858, 1.65045, 0.71688, 0.00e+00, 4.27775, 12.00386, 0.07593, 0.99894, 1.3006, 1.29398, 6.18651, 0.00279, 15.0, 0.06996, 0.26396)	131672.88273566237
output_proj_2het_group1-group4_process5_05-6-25	Run 7	-3853.93	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 95.52908, 0.66398, 1.80482, 200.0, 0.71339, 0.34622, 0.00e+00, 1.5631, 0.7511, 13.38578, 19.90389, 13.76804, 0.00e+00, 0.00e+00, 0.00e+00, 0.16603, 0.40298)	10092.51825598934
output_proj_2het_group1-group4_process2_05-6-25	Run 4	-3328.12	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.10283, 200.0, 0.39462, 3.05069, 20.35412, 0.00e+00, 0.46886, 4.81583, 0.00e+00, 0.11795, 4.85109, 6.30839, 0.00e+00, 6.76658, 0.05135, 0.00e+00, 0.81634, 0.47098)	23587.03515328874
output_proj_2het_group1-group4_process2_05-6-25	Run 1	-3627.58	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.16898, 122.03945, 1.13878, 13.08202, 20.47728, 0.01642, 1.4871, 0.001, 0.48704, 0.01283, 200.0, 115.15545, 14.92842, 0.40474, 15.0, 6.90e-22, 0.64404, 0.55565)	8114.454715598393
output_proj_2het_group1-group4_process2_05-6-25	Run 5	-3771.44	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(9.03838, 0.01419, 1.34928, 0.10562, 34.61564, 3.13312, 15.0, 3.00358, 0.00e+00, 0.33792, 7.71331, 10.96554, 0.00e+00, 4.16828, 0.02865, 0, 0.60029, 0.45227)	16095.253366291578
output_proj_2het_group1-group4_process2_05-6-25	Run 6	-4232.64	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 0.84144, 1.0, 70.96789, 0.35327, 0.93897, 1.26351, 0.00e+00, 0.9864, 13.45993, 24.90349, 0.001, 5.50279, 0.01851, 0.00e+00, 0.80246, 0.55488)	8394.257619802424
output_proj_2het_group2-group3_process4_05-6-25	Run 1	-3154.73	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.27921, 1.42331, 1.85715, 1.58672, 1.94734, 0.00e+00, 0.00e+00, 5.24803, 2.26693, 21.06318, 20.51772, 0.001, 4.21646, 0.09108, 2.91383, 1.0, 0.4648)	6699.842934100808
output_proj_2het_group2-group3_process4_05-6-25	Run 6	-3170.05	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(4.45421, 3.25861, 1.36943, 34.25291, 200.0, 0.10672, 0, 0.1618, 4.31121, 1.1503, 24.0692, 23.14061, 0, 3.03333, 0.00e+00, 2.32156, 1.0, 0.43835)	5220.7432968423445
output_proj_2het_group2-group3_process4_05-6-25	Run 5	-3575.09	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 171.67368, 0.70441, 0.61833, 0.84583, 0.00e+00, 0.00e+00, 4.90859, 5.14038, 0.88124, 8.1157, 7.94408, 3.22207, 0.15756, 5.4142, 0.001, 0.30071, 0.61413)	17250.728491436075
output_proj_2het_group2-group3_process4_05-6-25	Run 4	-4238.82	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 0.00273, 1.00004, 200.0, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 2.56933, 17.57251, 19.88656, 5.72338, 0.0942, 5.76318, 0.001, 0.03429, 0.52125)	6937.861982756401
output_proj_2het_group2-group3_process4_05-6-25	Run 7	-4300.47	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.2847, 0.22845, 0.99928, 70.11758, 0.65351, 0.00e+00, 3.17385, 7.1546, 2.50506, 19.90338, 20.45604, 0.00e+00, 1.23777, 0.00e+00, 1.21671, 1.0, 0.32966)	6527.6256061449385
output_proj_2het_group3-Amil_process7_05-6-25	Run 1	-3891.51	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.96966, 200.0, 1.33981, 13.36964, 5.63816, 0.17295, 0.00e+00, 0.00e+00, 0.00e+00, 0.06473, 19.47405, 24.73805, 0.11445, 2.8317, 0.30488, 15.0, 0.09502, 0.63041)	15387.644402523982
output_proj_2het_group3-Amil_process7_05-6-25	Run 5	-5349.56	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.02592, 13.41762, 6.22861, 0.10651, 1.00616, 0.00e+00, 0, 3.7866, 4.17772, 0.22951, 1.97163, 1.14376, 2.37006, 0.17219, 13.5671, 0.00e+00, 0.12587, 0.44546)	101862.11536455835
output_proj_2het_group3-Amil_process7_05-6-25	Run 4	-5368.52	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.3603, 200.0, 0.65315, 6.75964, 4.17856, 0.01995, 0.00e+00, 0.14098, 0, 0.4676, 10.03397, 5.07249, 0.00e+00, 0.30958, 0.00e+00, 2.0899, 0.83104, 0.44013)	22259.99005711575
output_proj_2het_group3-Amil_process7_05-6-25	Run 2	-6344.17	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.03062, 200.0, 0.67732, 0.99998, 3.62607, 0.34911, 0.00e+00, 0.00e+00, 1.1757, 0.78782, 9.54086, 4.92869, 0.33291, 0.001, 1.2889, 0.00e+00, 0.26673, 0.56698)	23647.60962055967
output_proj_2het_group3-Amil_process7_05-6-25	Run 3	-7240.04	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.12473, 200.0, 0.42628, 0.43605, 1.76653, 0.00e+00, 0.00e+00, 2.66897, 0.00e+00, 0.60559, 5.8505, 3.25503, 0.001, 0.51551, 0.00e+00, 1.6918, 0.8889, 0.42539)	35630.63730453049
output_proj_2het_group1-group2_process8_05-6-25	Run 6	-2940.95	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(2.63674, 0.01, 0.45794, 0.08599, 1.0, 9.62125, 0.00e+00, 0.00e+00, 7.93246, 0.26619, 3.29228, 3.93824, 0.34883, 4.43552, 0.18948, 15.0, 0.14637, 0.495)	39916.924429737024
output_proj_2het_group1-group2_process8_05-6-25	Run 7	-3393.20	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 0.8333, 1.79755, 200.0, 0.28172, 0.00e+00, 1.00126, 5.22558, 0.99007, 16.67073, 17.47522, 6.30979, 0.00e+00, 2.87499, 0.00e+00, 1.0, 0.43065)	7365.561554845456
output_proj_2het_group1-group4_process7_05-6-25	Run 2	-3177.84	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.01, 2.23154, 0.21928, 9.35758, 0.00e+00, 0.00e+00, 2.18606, 1.06729, 0.35944, 4.98303, 6.83382, 0.42679, 1.61234, 0.00e+00, 5.36412, 0.98362, 0.3845)	26108.69037435453
output_proj_2het_group1-group4_process7_05-6-25	Run 7	-3198.50	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.30616, 200.0, 1.7389, 1.0, 84.95231, 1.49173, 0.00e+00, 0.00e+00, 0.82076, 0.71733, 17.41126, 22.10124, 1.20871, 0.001, 0.07777, 0.00e+00, 0.22729, 0.68441)	6881.400007057096
output_proj_2het_group1-group4_process7_05-6-25	Run 6	-3867.49	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.0, 17.12994, 1.34249, 7.32479, 90.56173, 0.05388, 7.04421, 0.02378, 0.43125, 0.01779, 200.0, 1.16399, 0.00e+00, 13.31617, 0.00e+00, 15.0, 0.61247, 0.52952)	7222.869173643019
output_proj_2het_group1-group4_process7_05-6-25	Run 4	-4282.17	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.16951, 2.68605, 0.60105, 6.73029, 10.56014, 0.77002, 0.00e+00, 0.001, 2.94897, 0.05595, 4.44518, 10.12979, 0.00e+00, 4.43937, 0.00e+00, 0.00e+00, 0.11455, 0.38225)	19993.053340512313
output_proj_2het_group3-Amil_process6_05-6-25	Run 3	-4887.41	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.7219, 200.0, 1.20782, 11.1269, 5.13849, 0.00e+00, 0.09727, 0.00e+00, 1.69964, 0.01629, 200.0, 200.0, 0.37636, 12.0517, 0.63289, 15.0, 0.60874, 0.73432)	18377.92653100564
output_proj_2het_group3-Amil_process6_05-6-25	Run 4	-5138.33	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.82287, 200.0, 1.32584, 13.48418, 5.75849, 0.001, 1.78e-20, 3.87e-20, 3.09854, 0.01082, 4.5894, 74.66348, 1.26e-20, 13.76243, 0.53926, 15.0, 0.64014, 0.63902)	17370.63119195548
output_proj_2het_group3-Amil_process6_05-6-25	Run 5	-6223.09	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.00214, 0.01, 0.83399, 0.12238, 200.0, 0.69428, 15.0, 1.26534, 0.00e+00, 0.44253, 6.07308, 2.87644, 1.27893, 0.00e+00, 1.55331, 0.00e+00, 0.48923, 0.49626)	34912.359428506934
output_proj_2het_group3-Amil_process6_05-6-25	Run 7	-6401.37	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.11363, 200.0, 0.5273, 1.16586, 6.72261, 0.00e+00, 0.40219, 1.16195, 0.00e+00, 0.69528, 8.83668, 4.24053, 0.00e+00, 0.43367, 0.00486, 1.51753, 0.66204, 0.46048)	25104.62818068956
output_proj_2het_group2-group3_process3_05-6-25	Run 6	-1846.24	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(9.02899, 10.33344, 1.61295, 24.38229, 25.31387, 0.00e+00, 5.18133, 0.00224, 4.89576, 0.01139, 21.81441, 15.27911, 14.30368, 0.00e+00, 15.0, 0.00e+00, 0.64401, 0.70766)	5948.1333560468975
output_proj_2het_group2-group3_process3_05-6-25	Run 2	-2275.45	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(8.36175, 7.76119, 1.84717, 25.26121, 60.98615, 0.001, 2.26151, 0.04032, 1.79159, 0.31214, 24.10332, 16.78252, 1.46e-23, 1.90801, 2.55e-24, 1.04744, 1.0, 0.26744)	4991.78797065662
output_proj_2het_group2-group3_process3_05-6-25	Run 8	-3363.39	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.98655, 1.07034, 14.14282, 0.62208, 0.18509, 0, 5.85347, 5.59066, 0, 0.73687, 5.99849, 6.3725, 0.05738, 5.63531, 0.27338, 3.22439, 0.1408, 0.36954)	22095.085781455422
output_proj_2het_group2-group3_process3_05-6-25	Run 1	-4129.59	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.12118, 200.0, 0.64231, 1.28784, 0.80151, 0.73793, 0.96591, 1.65e-16, 6.0619, 1.64388, 14.43128, 14.6479, 0.001, 2.33354, 5.55e-13, 2.50542, 0.00559, 0.3659)	9455.48915535668
output_proj_2het_group4-Amil_process3_05-6-25	Run 2	-7112.88	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.99591, 0.14912, 0.93317, 0.10175, 200.0, 0.00e+00, 6.90047, 1.16756, 0.30076, 0.73313, 8.14817, 3.12485, 0.40215, 0.00e+00, 1.44487, 0.00e+00, 0.49436, 0.6434)	31919.419381012573
output_proj_2het_group4-Amil_process3_05-6-25	Run 7	-7907.78	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 0.61958, 0.99997, 7.42232, 0.30078, 0.39698, 0.90591, 2.13e-17, 1.05116, 12.96196, 5.48119, 0.001, 1.27178, 1.77e-14, 3.19962, 0.83544, 0.61013)	21107.6086987964
output_proj_2het_group2-Amil_process6_05-6-25	Run 1	-4419.44	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.0, 115.61671, 1.40686, 15.52764, 6.9101, 0.00e+00, 0.00e+00, 15.0, 0.00e+00, 0.01329, 6.52623, 138.99159, 0.34973, 13.79668, 0.44585, 15.0, 0.24743, 0.68285)	14608.033607011828
output_proj_2het_group2-Amil_process6_05-6-25	Run 5	-4450.13	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.97972, 54.93211, 1.29897, 13.98749, 6.7929, 4.31194, 0.001, 15.0, 2.65e-19, 0.00889, 9.73032, 142.77864, 2.84e-20, 14.83076, 2.92e-21, 15.0, 0.23754, 0.65098)	14718.607912780628
output_proj_2het_group2-Amil_process6_05-6-25	Run 3	-4771.56	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.69264, 200.0, 1.01617, 9.57901, 4.83738, 1.57e-13, 9.37e-13, 6.43e-14, 4.02e-13, 0.44165, 15.83954, 7.60522, 0.31445, 0.001, 1.82732, 5.96e-13, 0.13582, 0.54495)	15624.478092190939
output_proj_2het_group2-Amil_process6_05-6-25	Run 4	-4883.72	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.03174, 82.07823, 1.72288, 15.8486, 7.20341, 0.001, 0.00e+00, 0.00e+00, 1.86652, 0.01898, 200.0, 55.33972, 6.98408, 0.00e+00, 11.06636, 0.15147, 0.64293, 0.38053)	12932.432041540802
output_proj_2het_group2-Amil_process6_05-6-25	Run 6	-5188.02	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.60873, 200.0, 1.13007, 10.63469, 5.27749, 0.00e+00, 0.00653, 5.47558, 0.05593, 0.01051, 200.0, 200.0, 15.0, 0.00e+00, 0.00e+00, 0.00e+00, 0.38919, 0.28589)	19389.805037404967
output_proj_2het_group4-Amil_process8_05-6-25	Run 4	-3758.38	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.06494, 21.52096, 1.54817, 18.57026, 6.45044, 0.07739, 0.00e+00, 0.00e+00, 0.001, 0.06478, 12.39504, 4.85325, 0.11659, 2.43146, 0.3595, 14.99688, 0.08436, 0.56606)	15266.108932849478
output_proj_2het_group4-Amil_process8_05-6-25	Run 3	-4641.07	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.04731, 200.0, 1.46196, 16.48815, 6.01053, 0.001, 1.58248, 3.96e-19, 8.13286, 0.01227, 11.25993, 110.32362, 6.63e-20, 10.64878, 0.49719, 15.0, 0.73532, 0.62567)	16200.264222978361
output_proj_2het_group4-Amil_process8_05-6-25	Run 7	-4801.58	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.28634, 24.08547, 2.12832, 22.0183, 8.9522, 0.00e+00, 1.21687, 0.05293, 15.0, 0.02024, 15.31478, 84.3738, 6.75512, 0.00e+00, 0.00e+00, 0.00e+00, 0.70181, 0.34615)	12269.92336005071
output_proj_2het_group4-Amil_process8_05-6-25	Run 1	-5357.23	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.54778, 200.0, 1.14164, 10.77766, 3.90074, 0.00e+00, 0.00e+00, 0.001, 1.84742, 0.01386, 200.0, 200.0, 13.2621, 0.47127, 15.0, 0.00e+00, 0.47994, 0.30803)	23302.628234567674
output_proj_2het_group4-Amil_process8_05-6-25	Run 6	-6908.94	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.12875, 200.0, 0.73489, 1.0, 12.55065, 7.78e-15, 0.33482, 0.71178, 7.11e-14, 1.06166, 13.19659, 5.09718, 0.30745, 0.001, 0.98888, 3.83e-13, 0.65887, 0.58627)	20461.534223078917
output_proj_2het_group2-group3_process5_05-6-25	Run 4	-2171.70	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(8.57719, 10.36342, 2.54665, 61.23573, 54.83372, 0.00e+00, 5.10777, 0.001, 15.0, 0.00846, 1.0, 1.0, 0.00e+00, 15.0, 0.00e+00, 15.0, 0.517, 0.16679)	4040.448174402255
output_proj_2het_group2-group3_process5_05-6-25	Run 3	-3591.62	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.62942, 0.01, 0.56049, 1.31919, 12.8199, 5.73423, 0.00e+00, 0.00e+00, 2.3256, 0.02723, 200.0, 1.20074, 0.20813, 15.0, 0.00e+00, 12.19772, 0.79849, 0.41397)	30280.764360427325
